factor,view,GO_ID,GO_term,GO_category,k_sig,k_bg,n_sig,n_bg,p_raw,n_genes_sig_total,q_bh
F3,RNA_pos,GO:0005125,cytokine activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0000987,cis-regulatory region sequence-specific DNA binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0005740,mitochondrial envelope,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0045121,membrane raft,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0008201,heparin binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0006006,glucose metabolic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0008191,metalloendopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0030425,dendrite,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0004867,serine-type endopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_neg,GO:0005243,gap junction channel activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_neg,GO:0005922,connexin complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0010494,cytoplasmic stress granule,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0042802,identical protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0005922,connexin complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_neg,GO:0010008,endosome membrane,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0009887,animal organ morphogenesis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_neg,GO:0006108,malate metabolic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_neg,GO:0000976,transcription cis-regulatory region binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,RNA_pos,GO:0022857,transmembrane transporter activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_neg,GO:0008201,heparin binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_neg,GO:0001726,ruffle,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_neg,GO:0007267,cell-cell signaling,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_neg,GO:0042073,intraciliary transport,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_neg,GO:0005930,axoneme,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:1990756,ubiquitin-like ligase-substrate adaptor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_neg,GO:0008023,transcription elongation factor complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_neg,GO:0006298,mismatch repair,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0005922,connexin complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_neg,GO:0007099,centriole replication,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0006695,cholesterol biosynthetic process,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0005243,gap junction channel activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0043296,apical junction complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0005902,microvillus,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_pos,GO:0055038,recycling endosome membrane,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_pos,GO:0001726,ruffle,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_pos,GO:0030687,"preribosome, large subunit precursor",Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_neg,GO:0030515,snoRNA binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,METH_pos,GO:0007339,binding of sperm to zona pellucida,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,RNA_neg,GO:0051560,mitochondrial calcium ion homeostasis,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_neg,GO:0090307,mitotic spindle assembly,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F4,METH_neg,GO:0034388,Pwp2p-containing subcomplex of 90S preribosome,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_pos,GO:0006325,chromatin organization,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_pos,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,RNA_neg,GO:0031072,heat shock protein binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_neg,GO:0010008,endosome membrane,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0017124,SH3 domain binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0005540,hyaluronic acid binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F2,METH_neg,GO:0007267,cell-cell signaling,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_pos,GO:0005740,mitochondrial envelope,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,METH_pos,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0031012,extracellular matrix,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0071456,cellular response to hypoxia,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0004867,serine-type endopeptidase inhibitor activity,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0030126,COPI vesicle coat,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F5,RNA_pos,GO:0031297,replication fork processing,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0000387,spliceosomal snRNP assembly,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0005788,endoplasmic reticulum lumen,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_pos,GO:0030515,snoRNA binding,Function,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0008023,transcription elongation factor complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_pos,GO:0046540,U4/U6 x U5 tri-snRNP complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F6,RNA_pos,GO:0007346,regulation of mitotic cell cycle,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0032797,SMN complex,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F1,RNA_pos,GO:0010951,negative regulation of endopeptidase activity,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0005762,mitochondrial large ribosomal subunit,Component,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0006325,chromatin organization,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F7,METH_neg,GO:0000423,mitophagy,Process,1,4,30,2545,0.046350937094880966,30,0.08296864711363207
F3,METH_neg,GO:0005515,protein binding,Function,8,353,30,2545,0.04637094813619036,30,0.08296864711363207
F4,RNA_neg,GO:0000785,chromatin,Component,2,32,30,2545,0.053545042334990266,30,0.09568221576559681
F1,METH_pos,GO:0000785,chromatin,Component,2,32,30,2545,0.053545042334990266,30,0.09568221576559681
F2,METH_pos,GO:0008134,transcription factor binding,Function,1,5,29,2545,0.05573355282594274,29,0.09629260454232746
F2,METH_pos,GO:0000077,DNA damage checkpoint signaling,Process,1,5,29,2545,0.05573355282594274,29,0.09629260454232746
F4,RNA_pos,GO:0006886,intracellular protein transport,Process,2,33,30,2545,0.05658952531171036,30,0.09629260454232746
F7,METH_neg,GO:0036211,protein modification process,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,RNA_pos,GO:0005200,structural constituent of cytoskeleton,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,RNA_neg,GO:0009982,pseudouridine synthase activity,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,METH_neg,GO:0005840,ribosome,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,RNA_pos,GO:0000049,tRNA binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,METH_neg,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,METH_neg,GO:0001540,amyloid-beta binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,METH_neg,GO:0007032,endosome organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,RNA_neg,GO:0005385,zinc ion transmembrane transporter activity,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_neg,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,METH_neg,GO:0000077,DNA damage checkpoint signaling,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,RNA_neg,GO:0046835,carbohydrate phosphorylation,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_neg,GO:0030968,endoplasmic reticulum unfolded protein response,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,METH_neg,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_pos,GO:0001540,amyloid-beta binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,METH_neg,GO:1905515,non-motile cilium assembly,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_pos,GO:0032981,mitochondrial respiratory chain complex I assembly,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,METH_neg,GO:0006879,intracellular iron ion homeostasis,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_pos,GO:0044782,cilium organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,RNA_neg,GO:0030833,regulation of actin filament polymerization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,METH_neg,GO:0031966,mitochondrial membrane,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,METH_neg,GO:0001540,amyloid-beta binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,METH_neg,GO:0043231,intracellular membrane-bounded organelle,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,METH_neg,GO:0008250,oligosaccharyltransferase complex,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_neg,GO:0000175,3'-5'-RNA exonuclease activity,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_neg,GO:0072686,mitotic spindle,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_pos,GO:0032588,trans-Golgi network membrane,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,RNA_pos,GO:0022008,neurogenesis,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_neg,GO:0044782,cilium organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,METH_pos,GO:0016485,protein processing,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,METH_pos,GO:0007219,Notch signaling pathway,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,METH_neg,GO:0044782,cilium organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_pos,GO:0007186,G protein-coupled receptor signaling pathway,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,RNA_neg,GO:0007186,G protein-coupled receptor signaling pathway,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,RNA_pos,GO:0000049,tRNA binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_neg,GO:0043547,positive regulation of GTPase activity,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_neg,GO:0006090,pyruvate metabolic process,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_pos,GO:0030198,extracellular matrix organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,METH_neg,GO:0022008,neurogenesis,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_neg,GO:0000146,microfilament motor activity,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,METH_pos,GO:0003684,damaged DNA binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_pos,GO:0008360,regulation of cell shape,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_neg,GO:0008134,transcription factor binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_neg,GO:0006879,intracellular iron ion homeostasis,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_pos,GO:0008134,transcription factor binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_pos,GO:0008250,oligosaccharyltransferase complex,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,RNA_pos,GO:0007052,mitotic spindle organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_pos,GO:0008250,oligosaccharyltransferase complex,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_pos,GO:0051539,"4 iron, 4 sulfur cluster binding",Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,METH_pos,GO:0001540,amyloid-beta binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_pos,GO:0005200,structural constituent of cytoskeleton,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,METH_neg,GO:0000146,microfilament motor activity,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,RNA_neg,GO:0030992,intraciliary transport particle B,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,METH_neg,GO:0008360,regulation of cell shape,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,METH_neg,GO:0009982,pseudouridine synthase activity,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_neg,GO:0032543,mitochondrial translation,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,RNA_pos,GO:0007032,endosome organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_neg,GO:0031122,cytoplasmic microtubule organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_neg,GO:0006906,vesicle fusion,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,METH_pos,GO:0005546,"phosphatidylinositol-4,5-bisphosphate binding",Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,METH_neg,GO:0030014,CCR4-NOT complex,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,RNA_neg,GO:0032266,phosphatidylinositol-3-phosphate binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,RNA_neg,GO:0030198,extracellular matrix organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,METH_pos,GO:0007052,mitotic spindle organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,RNA_neg,GO:0009982,pseudouridine synthase activity,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,RNA_neg,GO:0000077,DNA damage checkpoint signaling,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,RNA_neg,GO:0003690,double-stranded DNA binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F4,RNA_neg,GO:0030968,endoplasmic reticulum unfolded protein response,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,RNA_neg,GO:0036211,protein modification process,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,RNA_neg,GO:0005802,trans-Golgi network,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F1,METH_neg,GO:0007186,G protein-coupled receptor signaling pathway,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,METH_neg,GO:0003690,double-stranded DNA binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,METH_neg,GO:0000077,DNA damage checkpoint signaling,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,METH_neg,GO:0032543,mitochondrial translation,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,METH_neg,GO:0042147,"retrograde transport, endosome to Golgi",Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F2,RNA_neg,GO:0030014,CCR4-NOT complex,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,METH_pos,GO:0030198,extracellular matrix organization,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F3,RNA_neg,GO:0001540,amyloid-beta binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F5,RNA_pos,GO:0046835,carbohydrate phosphorylation,Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F7,METH_pos,GO:0008134,transcription factor binding,Function,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,METH_pos,GO:0031902,late endosome membrane,Component,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
F6,METH_pos,GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",Process,1,5,30,2545,0.057610075972155096,30,0.09629260454232746
