,F1,F2,F3,F4,F5,F6,F7
ARG2,0.1570072826234847,0.05999766204289387,0.011759286292695641,0.03365142098954852,0.3988423974561865,0.40731292604920805,-0.2615111163974268
ARHGAP1,0.6660569887315412,-0.031803028419840874,0.22175631200427304,0.38837109209484255,-0.6510382041722974,-0.36887972798006063,0.039887100697774104
ARHGAP10,0.45879146953101463,0.007982148456149862,-0.19494611331759568,0.03411057449056224,-0.7088077772722658,0.323448926551211,-0.8216940117457564
ARHGAP11A,0.5351111224291625,0.2495612094405023,-0.21044932232440683,-0.3566688749395251,0.211390604963378,0.1892871603936177,0.7017052988029601
ARHGAP12,0.36880036707951713,-0.06517743886607295,-0.19027688536243836,-0.149904304093854,-0.3618593685094419,0.29628969341611294,-1.0041349699000022
ARHGAP18,0.6817436285097431,-0.011191798601802222,0.06578901502047782,0.08990761375857258,-0.6999569629211735,-0.0630031496365305,0.010728449782864231
ARHGAP21,0.4643240148036422,-0.0750621710533875,-0.07962351631532907,-0.13360246652842916,0.26538585725080166,0.0014939349857642555,-0.6142956673995608
ARHGAP29,0.5154823090405894,0.010550644252620969,-0.27749785475799543,-0.30920188997916287,-0.3458556958031129,0.1371970583494846,-0.8953979287513033
ARHGAP35,0.4866996285753332,0.08418449662325285,0.0002695094794084693,-0.5587417852968914,0.4121452996549965,0.16583649755321642,-0.7813563431675002
ARHGAP42,0.5314857033222568,0.10335487750311766,-0.08219541260508215,0.09445992533240583,-0.4311672216520057,0.4466137305616221,-1.0524321045387086
ARHGEF26,0.4480845829001599,-0.09058522198447731,0.04888682907805462,-0.10134036029900906,0.2875910341204195,-0.47628584705911164,0.984189979532993
ARID1A,0.636801206650779,-0.08631853474319057,-0.013022356557241179,-0.6511983278721591,-0.12990123004168572,-0.09075744534785776,0.05034639378705997
ARID4A,0.6111100703081733,-0.04227509697428602,-0.12216941813994948,-0.08949145295177363,-0.8969532354652193,0.07524980291429693,0.2469398664189345
ARIH2,0.43134386972266553,-0.05374787838966212,0.1869039004660422,0.2049838539048109,0.44281652867402393,-0.45644848263208465,0.7441869140430276
ARL15,0.5166201766520907,-0.0876672786046016,0.021191017161455727,-0.0010888834520258789,-0.7363727067892307,-0.10423662510184312,0.5107436891981315
ARL2BP,0.16866469198578513,0.05818624298136309,0.10174616927543942,-0.03370597797636903,-0.4884839183072005,0.4857004542266766,-0.6092888120699498
ARL4D,0.31971910063649267,0.16183551633322277,0.036944994620423825,-0.2946091961347239,-0.8668457582290019,0.5074700240075748,-0.6086840343772493
ARL6IP6,0.5244856680468388,0.11967903561167763,-0.15533240599711398,0.5551695854894789,-0.39768871497132247,-0.05601495123843404,-0.9160891664988323
ARMC1,0.7497985076448832,0.09240511490237947,0.09961948891606742,-0.03630437412398857,-0.6056650005651241,-0.18949089939498331,0.2724714644705947
ARMC10,0.5696689854530875,0.12670765819962507,-0.03205261635945971,0.39425995233259903,-0.4848495389456495,-0.10832602655883707,0.30185499106749597
ARMT1,0.2164260988144472,0.09263933659711278,-0.33904025947994076,0.10212361311468587,0.31466255222662065,0.08043815915986835,-0.18629187703130973
ARPC1B,0.5048683255643429,0.13189979923055065,-0.053039788214454084,0.7572928629578393,-0.7352524262580817,-0.22860582757351372,0.7556602816425793
ARPC5,0.5108355623187645,0.07549051412103151,0.02105368947120648,0.9815693082076526,-0.24854805482482903,-0.2177704906784071,-1.1178777027774724
ARRDC3,0.4978626478959818,-0.11552488256226319,-0.01095324177815279,0.7314454829361015,-0.2413214431443089,-0.1764176813931015,0.10098430907333747
ARRDC4,0.7949079403942443,-0.16445248008446348,-0.038105250029222416,0.09580537831601942,-0.2840431984278214,-0.20307582735330235,0.43510182337431724
ARV1,0.3300243105947756,-0.04363813651790552,-0.06467578187937124,-0.0023686790306971873,-0.36059905535905473,1.1157082032919643,-0.6236508297585068
ASAH1,0.6359282645345359,-0.06649878872438694,0.11710759086536242,0.5697562619998966,-4.862802195600882e-05,0.13016157407596982,0.30841804159324426
ASAP1,0.7545658863026816,-0.07746356260159469,0.12429748583726728,-0.6023808226088596,0.026984611248062597,-0.4078817503629231,0.8729408439465608
ASB11,0.3426942280126199,0.027741715544121453,0.16533671320119217,0.5565666556164839,0.7332032899921456,0.5934084419706295,1.0976240713062428
ASCC1,0.41572793653473183,0.12337316319888299,-0.40189238931127724,0.0070847059037373716,0.6512791292413814,0.43309788954507145,-0.6895402218378892
