gene,n_cpg_1x,n_cpg_5x,n_cpg_10x,frac_5x,frac_10x
ENSSSCG00000052752,1,0,0,0.0,0.0
ENSSSCG00000052753,3,3,2,1.0,0.6666666666666666
ENSSSCG00000052754,1,0,0,0.0,0.0
ENSSSCG00000052755,8,7,5,0.875,0.625
ENSSSCG00000052758,1,0,0,0.0,0.0
ENSSSCG00000052760,1,0,0,0.0,0.0
ENSSSCG00000052761,1,1,1,1.0,1.0
ENSSSCG00000052762,2,0,0,0.0,0.0
ENSSSCG00000052763,6,6,6,1.0,1.0
ENSSSCG00000052765,4,1,1,0.25,0.25
ENSSSCG00000052766,2,0,0,0.0,0.0
ENSSSCG00000052769,23,5,0,0.21739130434782608,0.0
ENSSSCG00000052770,41,11,5,0.2682926829268293,0.12195121951219512
ENSSSCG00000052771,1,1,0,1.0,0.0
ENSSSCG00000052775,5,0,0,0.0,0.0
ENSSSCG00000052776,16,0,0,0.0,0.0
ENSSSCG00000052778,1,0,0,0.0,0.0
ENSSSCG00000052779,1,0,0,0.0,0.0
ENSSSCG00000052780,2,1,0,0.5,0.0
ENSSSCG00000052781,82,21,7,0.25609756097560976,0.08536585365853659
ENSSSCG00000052783,1,0,0,0.0,0.0
ENSSSCG00000052785,28,8,2,0.2857142857142857,0.07142857142857142
ENSSSCG00000052786,4,0,0,0.0,0.0
ENSSSCG00000052788,1,0,0,0.0,0.0
ENSSSCG00000052790,28,19,18,0.6785714285714286,0.6428571428571429
ENSSSCG00000052791,2,2,0,1.0,0.0
ENSSSCG00000052792,7,7,3,1.0,0.42857142857142855
ENSSSCG00000052794,1,0,0,0.0,0.0
ENSSSCG00000052797,2,0,0,0.0,0.0
ENSSSCG00000052798,1,0,0,0.0,0.0
ENSSSCG00000052800,6,0,0,0.0,0.0
ENSSSCG00000052802,13,11,3,0.8461538461538461,0.23076923076923078
ENSSSCG00000052803,3,1,1,0.3333333333333333,0.3333333333333333
ENSSSCG00000052805,7,0,0,0.0,0.0
ENSSSCG00000052806,1,1,1,1.0,1.0
ENSSSCG00000052807,3,0,0,0.0,0.0
ENSSSCG00000052808,1,0,0,0.0,0.0
ENSSSCG00000052809,8,5,1,0.625,0.125
ENSSSCG00000052810,2,0,0,0.0,0.0
ENSSSCG00000052812,3,0,0,0.0,0.0
ENSSSCG00000052814,14,6,2,0.42857142857142855,0.14285714285714285
ENSSSCG00000052815,4,2,1,0.5,0.25
ENSSSCG00000052817,2,0,0,0.0,0.0
ENSSSCG00000052818,12,9,7,0.75,0.5833333333333334
ENSSSCG00000052819,1,0,0,0.0,0.0
ENSSSCG00000052820,9,3,0,0.3333333333333333,0.0
ENSSSCG00000052821,31,22,17,0.7096774193548387,0.5483870967741935
ENSSSCG00000052823,1,0,0,0.0,0.0
ENSSSCG00000052824,3,0,0,0.0,0.0
ENSSSCG00000052825,1,1,1,1.0,1.0
ENSSSCG00000052826,1,0,0,0.0,0.0
ENSSSCG00000052828,10,0,0,0.0,0.0
ENSSSCG00000052830,4,0,0,0.0,0.0
ENSSSCG00000052831,34,20,14,0.5882352941176471,0.4117647058823529
ENSSSCG00000052832,7,4,2,0.5714285714285714,0.2857142857142857
ENSSSCG00000052833,6,2,1,0.3333333333333333,0.16666666666666666
ENSSSCG00000052834,22,15,3,0.6818181818181818,0.13636363636363635
ENSSSCG00000052835,18,7,4,0.3888888888888889,0.2222222222222222
ENSSSCG00000052837,6,4,4,0.6666666666666666,0.6666666666666666
ENSSSCG00000052838,1,0,0,0.0,0.0
ENSSSCG00000052839,1,0,0,0.0,0.0
ENSSSCG00000052840,3,1,0,0.3333333333333333,0.0
ENSSSCG00000052841,1,1,0,1.0,0.0
ENSSSCG00000052843,9,0,0,0.0,0.0
ENSSSCG00000052845,9,3,0,0.3333333333333333,0.0
ENSSSCG00000052847,3,2,0,0.6666666666666666,0.0
ENSSSCG00000052851,4,0,0,0.0,0.0
ENSSSCG00000052853,15,13,0,0.8666666666666667,0.0
ENSSSCG00000052855,1,0,0,0.0,0.0
ENSSSCG00000052857,28,2,2,0.07142857142857142,0.07142857142857142
ENSSSCG00000052859,14,1,1,0.07142857142857142,0.07142857142857142
ENSSSCG00000052860,1,0,0,0.0,0.0
ENSSSCG00000052863,5,3,0,0.6,0.0
ENSSSCG00000052865,1,0,0,0.0,0.0
ENSSSCG00000052866,1,1,0,1.0,0.0
ENSSSCG00000052869,1,1,0,1.0,0.0
ENSSSCG00000052870,1,1,0,1.0,0.0
ENSSSCG00000052871,2,0,0,0.0,0.0
ENSSSCG00000052874,2,0,0,0.0,0.0
ENSSSCG00000052875,3,0,0,0.0,0.0
ENSSSCG00000052877,8,5,5,0.625,0.625
ENSSSCG00000052878,12,5,3,0.4166666666666667,0.25
ENSSSCG00000052879,2,1,0,0.5,0.0
ENSSSCG00000052881,8,0,0,0.0,0.0
ENSSSCG00000052882,1,1,0,1.0,0.0
ENSSSCG00000052885,7,0,0,0.0,0.0
ENSSSCG00000052888,2,0,0,0.0,0.0
ENSSSCG00000052891,1,1,1,1.0,1.0
ENSSSCG00000052892,10,1,1,0.1,0.1
ENSSSCG00000052893,3,1,1,0.3333333333333333,0.3333333333333333
ENSSSCG00000052895,2,1,1,0.5,0.5
ENSSSCG00000052896,7,0,0,0.0,0.0
ENSSSCG00000052899,3,2,0,0.6666666666666666,0.0
ENSSSCG00000052900,156,6,0,0.038461538461538464,0.0
ENSSSCG00000052901,1,0,0,0.0,0.0
ENSSSCG00000052902,1,1,1,1.0,1.0
ENSSSCG00000052904,3,1,0,0.3333333333333333,0.0
ENSSSCG00000052907,4,1,0,0.25,0.0
ENSSSCG00000052910,3,0,0,0.0,0.0
ENSSSCG00000052911,1,0,0,0.0,0.0
ENSSSCG00000052912,2,0,0,0.0,0.0
ENSSSCG00000052914,3,0,0,0.0,0.0
ENSSSCG00000052916,4,0,0,0.0,0.0
ENSSSCG00000052919,11,2,2,0.18181818181818182,0.18181818181818182
ENSSSCG00000052920,1,0,0,0.0,0.0
ENSSSCG00000052923,3,0,0,0.0,0.0
ENSSSCG00000052924,1,0,0,0.0,0.0
ENSSSCG00000052925,3,1,1,0.3333333333333333,0.3333333333333333
ENSSSCG00000052926,4,0,0,0.0,0.0
ENSSSCG00000052927,1,0,0,0.0,0.0
ENSSSCG00000052929,7,7,4,1.0,0.5714285714285714
ENSSSCG00000052930,24,13,7,0.5416666666666666,0.2916666666666667
ENSSSCG00000052931,1,0,0,0.0,0.0
ENSSSCG00000052934,2,1,0,0.5,0.0
ENSSSCG00000052937,8,2,2,0.25,0.25
ENSSSCG00000052939,4,1,1,0.25,0.25
ENSSSCG00000052940,2,0,0,0.0,0.0
ENSSSCG00000052942,2,2,0,1.0,0.0
ENSSSCG00000052944,7,0,0,0.0,0.0
ENSSSCG00000052945,8,1,1,0.125,0.125
ENSSSCG00000052946,7,2,2,0.2857142857142857,0.2857142857142857
ENSSSCG00000052947,17,9,1,0.5294117647058824,0.058823529411764705
ENSSSCG00000052948,2,0,0,0.0,0.0
ENSSSCG00000052950,4,4,0,1.0,0.0
ENSSSCG00000052951,1,0,0,0.0,0.0
ENSSSCG00000052952,6,2,0,0.3333333333333333,0.0
ENSSSCG00000052954,1,1,0,1.0,0.0
ENSSSCG00000052957,1,1,1,1.0,1.0
ENSSSCG00000052958,1,0,0,0.0,0.0
ENSSSCG00000052959,8,5,3,0.625,0.375
ENSSSCG00000052960,4,0,0,0.0,0.0
ENSSSCG00000052961,4,0,0,0.0,0.0
ENSSSCG00000052965,1,0,0,0.0,0.0
ENSSSCG00000052966,15,9,0,0.6,0.0
ENSSSCG00000052967,1,0,0,0.0,0.0
ENSSSCG00000052970,62,21,3,0.3387096774193548,0.04838709677419355
ENSSSCG00000052971,1,0,0,0.0,0.0
ENSSSCG00000052972,1,0,0,0.0,0.0
ENSSSCG00000052973,1,0,0,0.0,0.0
ENSSSCG00000052976,22,16,8,0.7272727272727273,0.36363636363636365
ENSSSCG00000052977,10,0,0,0.0,0.0
ENSSSCG00000052979,6,0,0,0.0,0.0
ENSSSCG00000052982,1,0,0,0.0,0.0
ENSSSCG00000052983,5,3,3,0.6,0.6
ENSSSCG00000052984,2,1,1,0.5,0.5
ENSSSCG00000052985,13,6,0,0.46153846153846156,0.0
ENSSSCG00000052986,2,0,0,0.0,0.0
ENSSSCG00000052987,3,1,0,0.3333333333333333,0.0
ENSSSCG00000052991,32,12,6,0.375,0.1875
ENSSSCG00000052992,48,9,1,0.1875,0.020833333333333332
ENSSSCG00000052993,4,0,0,0.0,0.0
ENSSSCG00000052994,7,0,0,0.0,0.0
ENSSSCG00000052995,1,0,0,0.0,0.0
ENSSSCG00000052996,4,0,0,0.0,0.0
ENSSSCG00000052997,5,0,0,0.0,0.0
ENSSSCG00000052998,2,0,0,0.0,0.0
ENSSSCG00000053000,1,1,0,1.0,0.0
ENSSSCG00000053001,7,7,0,1.0,0.0
ENSSSCG00000053003,2,0,0,0.0,0.0
ENSSSCG00000053004,5,2,0,0.4,0.0
ENSSSCG00000053005,10,10,5,1.0,0.5
ENSSSCG00000053006,3,0,0,0.0,0.0
ENSSSCG00000053007,1,0,0,0.0,0.0
ENSSSCG00000053009,2,2,0,1.0,0.0
ENSSSCG00000053010,6,0,0,0.0,0.0
ENSSSCG00000053011,11,8,5,0.7272727272727273,0.45454545454545453
ENSSSCG00000053012,2,0,0,0.0,0.0
ENSSSCG00000053013,2,0,0,0.0,0.0
ENSSSCG00000053014,2,1,1,0.5,0.5
ENSSSCG00000053015,1,0,0,0.0,0.0
ENSSSCG00000053016,3,0,0,0.0,0.0
ENSSSCG00000053017,1,0,0,0.0,0.0
ENSSSCG00000053019,3,0,0,0.0,0.0
ENSSSCG00000053020,13,10,3,0.7692307692307693,0.23076923076923078
ENSSSCG00000053021,2,1,1,0.5,0.5
ENSSSCG00000053022,1,0,0,0.0,0.0
ENSSSCG00000053023,1,0,0,0.0,0.0
ENSSSCG00000053024,11,10,0,0.9090909090909091,0.0
ENSSSCG00000053025,193,45,25,0.23316062176165803,0.12953367875647667
ENSSSCG00000053026,12,7,0,0.5833333333333334,0.0
ENSSSCG00000053027,12,1,0,0.08333333333333333,0.0
ENSSSCG00000053029,16,2,2,0.125,0.125
ENSSSCG00000053031,48,31,25,0.6458333333333334,0.5208333333333334
ENSSSCG00000053032,3,1,1,0.3333333333333333,0.3333333333333333
ENSSSCG00000053033,6,3,1,0.5,0.16666666666666666
ENSSSCG00000053034,1,0,0,0.0,0.0
ENSSSCG00000053035,1,1,1,1.0,1.0
ENSSSCG00000053036,8,4,4,0.5,0.5
ENSSSCG00000053037,2,2,0,1.0,0.0
ENSSSCG00000053039,11,2,0,0.18181818181818182,0.0
ENSSSCG00000053043,5,0,0,0.0,0.0
ENSSSCG00000053045,24,9,3,0.375,0.125
ENSSSCG00000053048,1,0,0,0.0,0.0
ENSSSCG00000053051,28,16,6,0.5714285714285714,0.21428571428571427
ENSSSCG00000053052,2,0,0,0.0,0.0
ENSSSCG00000053053,37,8,7,0.21621621621621623,0.1891891891891892
ENSSSCG00000053054,1,0,0,0.0,0.0
ENSSSCG00000053055,2,0,0,0.0,0.0
ENSSSCG00000053056,1,0,0,0.0,0.0
ENSSSCG00000053058,2,1,1,0.5,0.5
ENSSSCG00000053060,5,5,0,1.0,0.0
ENSSSCG00000053061,9,5,3,0.5555555555555556,0.3333333333333333
ENSSSCG00000053062,2,0,0,0.0,0.0
ENSSSCG00000053064,2,0,0,0.0,0.0
ENSSSCG00000053065,4,2,0,0.5,0.0
ENSSSCG00000053066,1,0,0,0.0,0.0
ENSSSCG00000053067,9,9,4,1.0,0.4444444444444444
ENSSSCG00000053068,2,0,0,0.0,0.0
ENSSSCG00000053069,4,1,0,0.25,0.0
ENSSSCG00000053070,5,5,0,1.0,0.0
ENSSSCG00000053071,6,4,1,0.6666666666666666,0.16666666666666666
ENSSSCG00000053072,18,14,0,0.7777777777777778,0.0
ENSSSCG00000053073,3,1,1,0.3333333333333333,0.3333333333333333
ENSSSCG00000053075,2,0,0,0.0,0.0
ENSSSCG00000053076,7,7,2,1.0,0.2857142857142857
ENSSSCG00000053077,20,16,9,0.8,0.45
ENSSSCG00000053078,2,1,0,0.5,0.0
ENSSSCG00000053080,26,7,1,0.2692307692307692,0.038461538461538464
ENSSSCG00000053081,10,3,0,0.3,0.0
ENSSSCG00000053082,7,5,0,0.7142857142857143,0.0
ENSSSCG00000053083,1,1,1,1.0,1.0
ENSSSCG00000053084,9,0,0,0.0,0.0
ENSSSCG00000053085,2,0,0,0.0,0.0
ENSSSCG00000053086,1,1,0,1.0,0.0
ENSSSCG00000053087,67,16,4,0.23880597014925373,0.05970149253731343
ENSSSCG00000053091,26,1,1,0.038461538461538464,0.038461538461538464
ENSSSCG00000053094,2,1,1,0.5,0.5
ENSSSCG00000053096,4,0,0,0.0,0.0
ENSSSCG00000053099,1,1,0,1.0,0.0
ENSSSCG00000053101,1,1,0,1.0,0.0
ENSSSCG00000053102,2,1,1,0.5,0.5
ENSSSCG00000053104,4,1,1,0.25,0.25
ENSSSCG00000053105,1,1,0,1.0,0.0
ENSSSCG00000053106,2,2,2,1.0,1.0
ENSSSCG00000053110,4,0,0,0.0,0.0
ENSSSCG00000053111,1,1,0,1.0,0.0
ENSSSCG00000053112,5,0,0,0.0,0.0
ENSSSCG00000053113,3,0,0,0.0,0.0
ENSSSCG00000053114,160,63,45,0.39375,0.28125
ENSSSCG00000053115,96,30,26,0.3125,0.2708333333333333
ENSSSCG00000053120,1,0,0,0.0,0.0
ENSSSCG00000053121,32,25,23,0.78125,0.71875
ENSSSCG00000053122,7,0,0,0.0,0.0
ENSSSCG00000053123,6,0,0,0.0,0.0
ENSSSCG00000053128,1,0,0,0.0,0.0
ENSSSCG00000053129,6,0,0,0.0,0.0
ENSSSCG00000053130,11,2,0,0.18181818181818182,0.0
ENSSSCG00000053131,34,3,1,0.08823529411764706,0.029411764705882353
ENSSSCG00000053133,4,1,0,0.25,0.0
ENSSSCG00000053134,13,1,0,0.07692307692307693,0.0
ENSSSCG00000053135,13,3,0,0.23076923076923078,0.0
ENSSSCG00000053136,9,7,0,0.7777777777777778,0.0
ENSSSCG00000053138,2,0,0,0.0,0.0
ENSSSCG00000053139,27,0,0,0.0,0.0
ENSSSCG00000053140,1,1,0,1.0,0.0
ENSSSCG00000053143,10,7,0,0.7,0.0
ENSSSCG00000053144,6,0,0,0.0,0.0
ENSSSCG00000053145,75,40,12,0.5333333333333333,0.16
ENSSSCG00000053146,1,0,0,0.0,0.0
ENSSSCG00000053147,1,0,0,0.0,0.0
ENSSSCG00000053148,5,2,0,0.4,0.0
ENSSSCG00000053149,1,0,0,0.0,0.0
ENSSSCG00000053152,6,2,0,0.3333333333333333,0.0
ENSSSCG00000053153,1,1,0,1.0,0.0
ENSSSCG00000053155,1,0,0,0.0,0.0
ENSSSCG00000053156,5,0,0,0.0,0.0
ENSSSCG00000053157,1,0,0,0.0,0.0
ENSSSCG00000053158,16,7,4,0.4375,0.25
ENSSSCG00000053159,55,6,1,0.10909090909090909,0.01818181818181818
ENSSSCG00000053161,7,2,2,0.2857142857142857,0.2857142857142857
ENSSSCG00000053162,1,0,0,0.0,0.0
ENSSSCG00000053163,2,0,0,0.0,0.0
ENSSSCG00000053164,4,2,0,0.5,0.0
ENSSSCG00000053169,5,3,3,0.6,0.6
ENSSSCG00000053170,3,0,0,0.0,0.0
ENSSSCG00000053171,3,0,0,0.0,0.0
ENSSSCG00000053172,415,137,50,0.3301204819277108,0.12048192771084337
ENSSSCG00000053174,1,0,0,0.0,0.0
ENSSSCG00000053175,2,1,0,0.5,0.0
ENSSSCG00000053177,3,3,0,1.0,0.0
ENSSSCG00000053178,9,3,1,0.3333333333333333,0.1111111111111111
ENSSSCG00000053179,26,1,1,0.038461538461538464,0.038461538461538464
ENSSSCG00000053180,12,3,3,0.25,0.25
ENSSSCG00000053181,8,6,3,0.75,0.375
ENSSSCG00000053183,4,0,0,0.0,0.0
ENSSSCG00000053185,9,3,3,0.3333333333333333,0.3333333333333333
ENSSSCG00000053186,3,0,0,0.0,0.0
ENSSSCG00000053187,3,0,0,0.0,0.0
ENSSSCG00000053188,2,1,1,0.5,0.5
ENSSSCG00000053189,1,0,0,0.0,0.0
ENSSSCG00000053192,1,0,0,0.0,0.0
ENSSSCG00000053194,1,0,0,0.0,0.0
ENSSSCG00000053195,1,1,1,1.0,1.0
ENSSSCG00000053198,6,5,5,0.8333333333333334,0.8333333333333334
ENSSSCG00000053199,8,5,5,0.625,0.625
ENSSSCG00000053201,2,0,0,0.0,0.0
ENSSSCG00000053202,3,0,0,0.0,0.0
ENSSSCG00000053204,2,2,0,1.0,0.0
ENSSSCG00000053205,52,16,8,0.3076923076923077,0.15384615384615385
ENSSSCG00000053206,25,5,2,0.2,0.08
ENSSSCG00000053207,8,0,0,0.0,0.0
ENSSSCG00000053209,14,2,2,0.14285714285714285,0.14285714285714285
ENSSSCG00000053210,3,1,0,0.3333333333333333,0.0
ENSSSCG00000053212,6,0,0,0.0,0.0
ENSSSCG00000053213,10,4,1,0.4,0.1
ENSSSCG00000053214,2,1,0,0.5,0.0
ENSSSCG00000053215,99,56,38,0.5656565656565656,0.3838383838383838
ENSSSCG00000053216,3,0,0,0.0,0.0
ENSSSCG00000053217,4,0,0,0.0,0.0
ENSSSCG00000053222,7,2,2,0.2857142857142857,0.2857142857142857
ENSSSCG00000053223,1,0,0,0.0,0.0
ENSSSCG00000053224,1,0,0,0.0,0.0
ENSSSCG00000053225,6,5,0,0.8333333333333334,0.0
ENSSSCG00000053226,1,1,1,1.0,1.0
ENSSSCG00000053227,1,0,0,0.0,0.0
ENSSSCG00000053228,2,1,0,0.5,0.0
ENSSSCG00000053229,2,1,1,0.5,0.5
ENSSSCG00000053231,6,1,0,0.16666666666666666,0.0
ENSSSCG00000053233,2,0,0,0.0,0.0
ENSSSCG00000053234,1,0,0,0.0,0.0
ENSSSCG00000053235,4,1,1,0.25,0.25
ENSSSCG00000053236,8,0,0,0.0,0.0
ENSSSCG00000053237,20,5,1,0.25,0.05
ENSSSCG00000053238,5,0,0,0.0,0.0
ENSSSCG00000053239,66,25,3,0.3787878787878788,0.045454545454545456
ENSSSCG00000053241,2,0,0,0.0,0.0
ENSSSCG00000053242,17,10,7,0.5882352941176471,0.4117647058823529
ENSSSCG00000053243,1,1,1,1.0,1.0
ENSSSCG00000053244,6,6,3,1.0,0.5
ENSSSCG00000053247,3,0,0,0.0,0.0
ENSSSCG00000053248,1,1,0,1.0,0.0
ENSSSCG00000053249,5,0,0,0.0,0.0
ENSSSCG00000053250,2,0,0,0.0,0.0
ENSSSCG00000053251,2,0,0,0.0,0.0
ENSSSCG00000053255,2,0,0,0.0,0.0
ENSSSCG00000053256,2,0,0,0.0,0.0
ENSSSCG00000053257,1,0,0,0.0,0.0
ENSSSCG00000053258,9,0,0,0.0,0.0
ENSSSCG00000053260,14,10,9,0.7142857142857143,0.6428571428571429
ENSSSCG00000053261,2,1,0,0.5,0.0
ENSSSCG00000053262,1,0,0,0.0,0.0
ENSSSCG00000053264,26,24,23,0.9230769230769231,0.8846153846153846
ENSSSCG00000053265,24,3,0,0.125,0.0
ENSSSCG00000053271,3,1,0,0.3333333333333333,0.0
ENSSSCG00000053273,14,0,0,0.0,0.0
ENSSSCG00000053274,1,0,0,0.0,0.0
ENSSSCG00000053275,14,7,2,0.5,0.14285714285714285
ENSSSCG00000053277,13,5,4,0.38461538461538464,0.3076923076923077
ENSSSCG00000053278,1,0,0,0.0,0.0
ENSSSCG00000053280,2,0,0,0.0,0.0
ENSSSCG00000053281,2,0,0,0.0,0.0
ENSSSCG00000053282,1,0,0,0.0,0.0
ENSSSCG00000053283,2,0,0,0.0,0.0
ENSSSCG00000053284,1,0,0,0.0,0.0
ENSSSCG00000053285,28,3,0,0.10714285714285714,0.0
ENSSSCG00000053286,1,0,0,0.0,0.0
ENSSSCG00000053288,2,1,0,0.5,0.0
ENSSSCG00000053289,5,1,1,0.2,0.2
ENSSSCG00000053290,2,0,0,0.0,0.0
ENSSSCG00000053292,21,9,9,0.42857142857142855,0.42857142857142855
ENSSSCG00000053294,1,1,0,1.0,0.0
ENSSSCG00000053295,2,2,0,1.0,0.0
ENSSSCG00000053296,1,0,0,0.0,0.0
ENSSSCG00000053297,36,21,10,0.5833333333333334,0.2777777777777778
ENSSSCG00000053298,1,0,0,0.0,0.0
ENSSSCG00000053300,1,0,0,0.0,0.0
ENSSSCG00000053302,14,12,4,0.8571428571428571,0.2857142857142857
ENSSSCG00000053304,2,0,0,0.0,0.0
ENSSSCG00000053305,1,0,0,0.0,0.0
ENSSSCG00000053306,3,1,1,0.3333333333333333,0.3333333333333333
ENSSSCG00000053307,11,4,0,0.36363636363636365,0.0
ENSSSCG00000053308,4,2,0,0.5,0.0
ENSSSCG00000053309,1,0,0,0.0,0.0
ENSSSCG00000053310,2,0,0,0.0,0.0
ENSSSCG00000053312,1,0,0,0.0,0.0
ENSSSCG00000053313,2,0,0,0.0,0.0
ENSSSCG00000053314,2,2,2,1.0,1.0
ENSSSCG00000053315,20,9,3,0.45,0.15
ENSSSCG00000053316,28,3,0,0.10714285714285714,0.0
ENSSSCG00000053317,17,5,0,0.29411764705882354,0.0
ENSSSCG00000053318,1,1,0,1.0,0.0
ENSSSCG00000053320,7,0,0,0.0,0.0
ENSSSCG00000053321,24,1,0,0.041666666666666664,0.0
ENSSSCG00000053325,1,0,0,0.0,0.0
ENSSSCG00000053327,1,1,0,1.0,0.0
ENSSSCG00000053328,9,4,1,0.4444444444444444,0.1111111111111111
ENSSSCG00000053330,1,1,0,1.0,0.0
ENSSSCG00000053331,1,0,0,0.0,0.0
ENSSSCG00000053335,1,0,0,0.0,0.0
ENSSSCG00000053336,8,6,1,0.75,0.125
ENSSSCG00000053338,59,0,0,0.0,0.0
ENSSSCG00000053339,4,1,0,0.25,0.0
ENSSSCG00000053341,2,2,1,1.0,0.5
ENSSSCG00000053342,2,0,0,0.0,0.0
ENSSSCG00000053343,13,0,0,0.0,0.0
ENSSSCG00000053344,12,0,0,0.0,0.0
ENSSSCG00000053345,16,4,2,0.25,0.125
ENSSSCG00000053346,29,24,7,0.8275862068965517,0.2413793103448276
ENSSSCG00000053347,1,0,0,0.0,0.0
ENSSSCG00000053348,13,4,2,0.3076923076923077,0.15384615384615385
ENSSSCG00000053349,2,2,0,1.0,0.0
ENSSSCG00000053350,5,1,0,0.2,0.0
ENSSSCG00000053351,20,8,5,0.4,0.25
ENSSSCG00000053353,64,5,0,0.078125,0.0
ENSSSCG00000053354,345,148,58,0.4289855072463768,0.1681159420289855
ENSSSCG00000053355,13,6,0,0.46153846153846156,0.0
ENSSSCG00000053358,40,9,3,0.225,0.075
ENSSSCG00000053359,2,1,0,0.5,0.0
ENSSSCG00000053360,1,0,0,0.0,0.0
ENSSSCG00000053361,4,0,0,0.0,0.0
ENSSSCG00000053362,5,3,0,0.6,0.0
ENSSSCG00000053365,17,5,3,0.29411764705882354,0.17647058823529413
ENSSSCG00000053366,4,0,0,0.0,0.0
ENSSSCG00000053367,7,1,1,0.14285714285714285,0.14285714285714285
ENSSSCG00000053368,6,0,0,0.0,0.0
ENSSSCG00000053371,2,1,0,0.5,0.0
ENSSSCG00000053374,4,1,0,0.25,0.0
ENSSSCG00000053375,5,0,0,0.0,0.0
ENSSSCG00000053376,8,0,0,0.0,0.0
ENSSSCG00000053377,4,4,1,1.0,0.25
ENSSSCG00000053379,1,0,0,0.0,0.0
ENSSSCG00000053381,17,12,7,0.7058823529411765,0.4117647058823529
ENSSSCG00000053383,5,4,1,0.8,0.2
ENSSSCG00000053384,1,1,1,1.0,1.0
ENSSSCG00000053386,1,0,0,0.0,0.0
ENSSSCG00000053387,73,60,13,0.821917808219178,0.1780821917808219
ENSSSCG00000053389,1,0,0,0.0,0.0
ENSSSCG00000053390,16,11,8,0.6875,0.5
ENSSSCG00000053391,1,1,1,1.0,1.0
ENSSSCG00000053392,2,1,1,0.5,0.5
ENSSSCG00000053393,3,0,0,0.0,0.0
ENSSSCG00000053394,7,0,0,0.0,0.0
ENSSSCG00000053395,3,1,1,0.3333333333333333,0.3333333333333333
ENSSSCG00000053396,4,0,0,0.0,0.0
ENSSSCG00000053398,2,0,0,0.0,0.0
ENSSSCG00000053399,11,8,6,0.7272727272727273,0.5454545454545454
ENSSSCG00000053400,3,0,0,0.0,0.0
ENSSSCG00000053401,6,1,0,0.16666666666666666,0.0
ENSSSCG00000053402,3,1,0,0.3333333333333333,0.0
ENSSSCG00000053404,1,1,0,1.0,0.0
ENSSSCG00000053405,10,2,2,0.2,0.2
ENSSSCG00000053407,3,0,0,0.0,0.0
ENSSSCG00000053408,2,0,0,0.0,0.0
ENSSSCG00000053409,9,5,3,0.5555555555555556,0.3333333333333333
ENSSSCG00000053410,3,0,0,0.0,0.0
ENSSSCG00000053412,11,4,2,0.36363636363636365,0.18181818181818182
ENSSSCG00000053413,5,0,0,0.0,0.0
ENSSSCG00000053414,3,0,0,0.0,0.0
ENSSSCG00000053415,1,0,0,0.0,0.0
ENSSSCG00000053416,6,1,1,0.16666666666666666,0.16666666666666666
ENSSSCG00000053417,1,0,0,0.0,0.0
ENSSSCG00000053418,19,3,0,0.15789473684210525,0.0
ENSSSCG00000053419,8,2,2,0.25,0.25
ENSSSCG00000053422,33,10,5,0.30303030303030304,0.15151515151515152
ENSSSCG00000053423,1,0,0,0.0,0.0
ENSSSCG00000053426,1,0,0,0.0,0.0
ENSSSCG00000053428,2,0,0,0.0,0.0
ENSSSCG00000053429,3,3,0,1.0,0.0
ENSSSCG00000053430,6,0,0,0.0,0.0
ENSSSCG00000053432,16,2,2,0.125,0.125
ENSSSCG00000053433,2,0,0,0.0,0.0
ENSSSCG00000053434,20,3,2,0.15,0.1
ENSSSCG00000053436,56,14,8,0.25,0.14285714285714285
ENSSSCG00000053438,4,3,3,0.75,0.75
ENSSSCG00000053439,7,3,3,0.42857142857142855,0.42857142857142855
ENSSSCG00000053440,4,0,0,0.0,0.0
ENSSSCG00000053441,1,0,0,0.0,0.0
ENSSSCG00000053442,9,0,0,0.0,0.0
ENSSSCG00000053444,2,1,0,0.5,0.0
ENSSSCG00000053445,1,0,0,0.0,0.0
ENSSSCG00000053446,10,8,8,0.8,0.8
ENSSSCG00000053447,11,2,2,0.18181818181818182,0.18181818181818182
ENSSSCG00000053448,1,0,0,0.0,0.0
ENSSSCG00000053451,14,7,4,0.5,0.2857142857142857
ENSSSCG00000053452,5,0,0,0.0,0.0
ENSSSCG00000053453,6,1,0,0.16666666666666666,0.0
ENSSSCG00000053454,1,0,0,0.0,0.0
ENSSSCG00000053455,20,6,1,0.3,0.05
ENSSSCG00000053459,2,1,0,0.5,0.0
ENSSSCG00000053460,9,4,0,0.4444444444444444,0.0
ENSSSCG00000053461,8,0,0,0.0,0.0
ENSSSCG00000053462,1,0,0,0.0,0.0
ENSSSCG00000053463,1,0,0,0.0,0.0
ENSSSCG00000053464,4,0,0,0.0,0.0
ENSSSCG00000053465,2,2,2,1.0,1.0
ENSSSCG00000053466,27,7,7,0.25925925925925924,0.25925925925925924
ENSSSCG00000053467,3,0,0,0.0,0.0
ENSSSCG00000053468,1,1,0,1.0,0.0
ENSSSCG00000053469,1,1,0,1.0,0.0
ENSSSCG00000053470,4,4,4,1.0,1.0
ENSSSCG00000053472,2,0,0,0.0,0.0
ENSSSCG00000053473,46,9,4,0.1956521739130435,0.08695652173913043
ENSSSCG00000053476,4,0,0,0.0,0.0
ENSSSCG00000053479,10,2,1,0.2,0.1
ENSSSCG00000053480,19,1,0,0.05263157894736842,0.0
ENSSSCG00000053481,12,0,0,0.0,0.0
ENSSSCG00000053482,4,0,0,0.0,0.0
